Date,Close/Last,Volume,Open,High,Low
05/01/2019,$163.83,923175,$166.13,$166.6589,$163.67
04/30/2019,$166.32,857251,$167.41,$168.7098,$165.25
04/29/2019,$166.77,792798,$169.94,$170.5636,$166.64
04/26/2019,$170.19,683549,$170.31,$170.73,$168.17
04/25/2019,$170.64,1265048,$169.80,$171.57,$165.87
04/24/2019,$171.86,914967,$173.29,$173.925,$171.76
04/23/2019,$172.47,912451,$171.09,$173.72,$170.26
04/22/2019,$170.08,878793,$174.45,$175.39,$169.73
04/18/2019,$175.40,1025304,$176.56,$177.13,$174.11
04/17/2019,$176.81,722686,$179.95,$180.05,$176.67
04/16/2019,$179.95,676878,$182.56,$182.56,$179.51
04/15/2019,$181.43,910743,$180.54,$181.78,$179.025
04/12/2019,$180.11,922631,$180.96,$181.80,$179.74
04/11/2019,$180.96,705349,$178.65,$181.02,$177.89
04/10/2019,$178.80,1078500,$176.70,$178.86,$174.25
04/09/2019,$175.65,616239,$176.90,$177.72,$175.33
04/08/2019,$177.59,830258,$175.78,$178.04,$173.83
04/05/2019,$176.78,741279,$174.31,$176.83,$174.31
04/04/2019,$174.00,1206145,$172.14,$174.41,$171.58
04/03/2019,$171.69,847225,$174.08,$174.795,$171.42
04/02/2019,$173.34,670534,$173.54,$173.94,$170.93
04/01/2019,$173.63,950023,$172.79,$174.18,$171.13
03/29/2019,$170.53,1856216,$169.89,$171.57,$168.60
03/28/2019,$168.75,643394,$167.32,$168.92,$166.66
03/27/2019,$166.89,998538,$167.96,$169.71,$166.70
03/26/2019,$168.27,961738,$167.85,$168.90,$165.81
03/25/2019,$167.78,841102,$165.50,$168.945,$164.29
03/22/2019,$164.84,941473,$168.33,$168.58,$164.72
03/21/2019,$169.07,864655,$163.83,$169.17,$163.83
03/20/2019,$164.15,875012,$164.51,$165.62,$162.59
03/19/2019,$163.42,1369864,$161.44,$164.93,$161.17
03/18/2019,$161.57,2116059,$155.22,$162.95,$155.08
03/15/2019,$154.84,1714076,$153.64,$154.99,$151.04
03/14/2019,$154.00,683410,$155.06,$155.20,$153.04
03/13/2019,$154.70,808005,$155.25,$155.8044,$153.785
03/12/2019,$154.87,871875,$155.62,$155.62,$152.90
03/11/2019,$155.46,1047765,$152.26,$155.78,$152.08
03/08/2019,$151.77,1138165,$152.85,$153.19,$150.50
03/07/2019,$154.13,940696,$157.09,$157.31,$154.01
03/06/2019,$157.97,1067887,$157.82,$159.1274,$156.42
03/05/2019,$157.31,862564,$158.51,$159.82,$157.27
03/04/2019,$158.40,1147198,$161.92,$161.92,$156.92
03/01/2019,$160.62,1398294,$162.25,$163.25,$158.05
02/28/2019,$161.78,1716186,$156.72,$163.77,$156.72
02/27/2019,$158.30,1149847,$162.59,$162.78,$156.68
02/26/2019,$162.92,2112609,$163.00,$165.83,$161.48
02/25/2019,$157.71,1787197,$162.63,$163.32,$156.12
02/22/2019,$161.47,1158024,$161.31,$161.88,$158.91
02/21/2019,$161.31,1607210,$166.21,$166.21,$160.195
02/20/2019,$166.00,1987000,$166.00,$167.03,$162.59
02/19/2019,$167.14,3369161,$169.93,$178.69,$166.42
02/15/2019,$169.99,1379141,$169.83,$170.831,$167.67
02/14/2019,$168.74,718718,$165.92,$169.75,$164.25
02/13/2019,$166.46,1104169,$168.68,$169.58,$165.63
02/12/2019,$167.89,1264331,$165.87,$168.54,$165.4823
02/11/2019,$165.13,908652,$162.44,$165.35,$162.44
02/08/2019,$162.41,740699,$161.99,$163.61,$161.12
02/07/2019,$163.13,1375917,$160.00,$163.26,$158.00
02/06/2019,$157.22,1211079,$161.38,$161.8031,$156.70
02/05/2019,$161.46,932574,$162.39,$162.98,$159.63
02/04/2019,$161.35,664802,$159.63,$161.62,$157.76
02/01/2019,$159.04,938374,$159.90,$161.68,$158.53
01/31/2019,$159.20,1586550,$158.40,$160.11,$155.7813
01/30/2019,$159.04,1016528,$156.19,$160.20,$155.60
01/29/2019,$155.39,1076209,$154.15,$155.45,$151.75
01/28/2019,$154.86,1303119,$151.65,$155.05,$150.05
01/25/2019,$153.22,1800707,$156.83,$156.83,$150.24
01/24/2019,$156.31,1297964,$164.50,$164.97,$155.64
01/23/2019,$164.33,1204044,$164.04,$166.60,$162.16
01/22/2019,$164.13,1384214,$166.67,$168.42,$162.26
01/18/2019,$167.61,1777270,$167.23,$168.78,$163.66
01/17/2019,$166.28,1443663,$161.99,$167.42,$161.50
01/16/2019,$162.44,1157095,$160.89,$162.46,$159.025
01/15/2019,$160.28,1021352,$158.62,$162.32,$158.03
01/14/2019,$158.72,1304779,$157.79,$159.49,$156.69
01/11/2019,$159.42,1288039,$164.51,$166.425,$159.25
01/10/2019,$165.07,984110,$163.03,$165.23,$160.76
01/09/2019,$164.43,1429877,$162.68,$165.79,$161.23
01/08/2019,$160.02,1597391,$162.01,$162.9497,$157.18
01/07/2019,$161.14,2058847,$161.68,$163.57,$156.83
01/04/2019,$158.81,1423037,$164.17,$164.50,$158.48
01/03/2019,$162.85,1507733,$158.23,$164.07,$157.74
01/02/2019,$157.92,1288181,$156.16,$159.92,$153.82
12/31/2018,$157.46,747243,$156.05,$157.68,$154.99
12/28/2018,$155.46,1005271,$155.34,$157.30,$153.6395
12/27/2018,$154.69,1071106,$153.44,$154.77,$149.58
12/26/2018,$155.03,956164,$149.72,$155.13,$149.03
12/24/2018,$148.92,649122,$151.03,$152.00,$148.37
12/21/2018,$151.41,1872870,$151.57,$155.885,$150.335
12/20/2018,$152.50,1798973,$155.28,$156.15,$150.65
12/19/2018,$156.12,1174266,$158.71,$160.49,$155.43
12/18/2018,$158.24,1312239,$160.00,$162.89,$157.83
12/17/2018,$158.84,1223775,$162.61,$162.73,$158.13
12/14/2018,$163.78,968569,$165.30,$168.38,$163.395
12/13/2018,$166.29,1008117,$166.82,$167.98,$165.13
12/12/2018,$166.98,1461079,$166.95,$168.86,$166.1225
12/11/2018,$165.80,861154,$167.68,$168.89,$165.01
12/10/2018,$166.17,1471150,$167.81,$167.82,$163.41
12/07/2018,$167.59,761799,$174.62,$177.2601,$167.38
12/06/2018,$175.76,1226619,$176.31,$177.00,$170.75
12/04/2018,$178.19,1549515,$180.12,$181.7264,$175.62
12/03/2018,$177.89,895225,$178.97,$179.79,$174.85
11/30/2018,$177.71,1399630,$177.78,$178.9124,$175.01
11/29/2018,$177.67,747842,$177.91,$179.18,$177.34
11/28/2018,$178.95,1086622,$178.85,$180.79,$177.95
11/27/2018,$179.27,701681,$176.65,$181.42,$176.60
11/26/2018,$177.72,658824,$178.91,$180.765,$176.92
11/23/2018,$177.24,325724,$173.70,$178.53,$173.66
11/21/2018,$174.67,893661,$171.50,$176.09,$171.41
11/20/2018,$171.53,891924,$174.05,$177.67,$171.12
11/19/2018,$177.75,852753,$179.15,$182.49,$176.90
11/16/2018,$179.21,876040,$177.55,$179.4945,$176.00
11/15/2018,$179.05,1026644,$176.88,$180.44,$174.801
11/14/2018,$177.68,1806868,$185.99,$186.15,$177.61
11/13/2018,$184.72,3662710,$184.07,$185.50,$177.512
11/12/2018,$167.06,1522401,$170.33,$170.90,$166.19
11/09/2018,$171.18,1202305,$172.66,$174.71,$170.69
11/08/2018,$172.45,1354222,$170.12,$173.69,$169.45
11/07/2018,$170.51,888661,$169.21,$170.56,$167.08
11/06/2018,$168.09,1085861,$166.56,$168.79,$165.69
11/05/2018,$165.11,1250679,$165.24,$166.11,$163.29
11/02/2018,$165.00,1089233,$165.02,$165.69,$163.72
11/01/2018,$163.51,1016469,$159.96,$164.35,$158.10
10/31/2018,$159.76,1749410,$166.09,$166.09,$159.67
10/30/2018,$164.97,1019989,$165.16,$165.62,$163.18
10/29/2018,$164.87,1627356,$166.71,$168.52,$162.911
10/26/2018,$164.55,1668616,$161.70,$165.52,$160.21
10/25/2018,$163.17,1350434,$159.41,$164.41,$157.125
10/24/2018,$159.18,1418126,$163.50,$167.0233,$158.85
10/23/2018,$163.97,1037767,$162.44,$165.14,$161.39
10/22/2018,$164.77,1425954,$164.39,$165.65,$162.99
10/19/2018,$164.33,1406067,$163.30,$166.76,$162.37
10/18/2018,$162.19,1393603,$159.72,$163.00,$158.5196
10/17/2018,$159.58,1964860,$166.81,$167.80,$154.02
10/16/2018,$168.37,1067748,$170.70,$170.70,$163.78
10/15/2018,$166.93,644884,$165.00,$168.68,$164.76
10/12/2018,$165.12,1096358,$163.58,$165.95,$162.615
10/11/2018,$161.04,1343280,$162.87,$165.53,$160.60
10/10/2018,$163.17,982355,$169.00,$169.65,$162.87
10/09/2018,$168.89,850419,$168.27,$171.50,$168.16
10/08/2018,$168.36,780512,$165.40,$169.16,$165.40
10/05/2018,$165.83,938781,$165.63,$167.45,$164.31
10/04/2018,$165.71,769505,$167.70,$167.70,$165.08
10/03/2018,$167.60,535455,$168.68,$168.91,$167.21
10/02/2018,$168.40,819303,$170.47,$171.13,$168.03
10/01/2018,$169.60,588419,$169.02,$170.64,$168.1854
09/28/2018,$168.33,1309678,$169.71,$171.04,$167.83
09/27/2018,$169.79,739723,$169.42,$170.92,$169.17
09/26/2018,$169.33,754243,$167.91,$170.67,$166.35
09/25/2018,$167.32,687943,$168.00,$168.43,$165.74
09/24/2018,$167.65,893254,$167.70,$168.50,$167.0117
09/21/2018,$168.44,1605320,$170.82,$171.33,$168.195
09/20/2018,$169.55,879947,$170.14,$170.75,$167.0105
09/19/2018,$169.60,1110388,$167.92,$169.99,$167.34
09/18/2018,$167.65,1272437,$159.75,$167.80,$159.0001
09/17/2018,$163.50,1093409,$167.51,$169.76,$163.21
09/14/2018,$165.45,993326,$166.95,$167.92,$165.19
09/13/2018,$166.73,833689,$167.10,$167.99,$165.275
09/12/2018,$167.10,1119631,$167.14,$168.69,$166.29
09/11/2018,$167.24,738483,$166.93,$168.415,$166.65
09/10/2018,$166.93,851632,$168.47,$169.09,$166.14
09/07/2018,$167.28,763245,$167.23,$169.22,$167.09
09/06/2018,$167.22,775626,$167.97,$169.39,$166.77
09/05/2018,$167.00,1018219,$169.41,$170.91,$166.81
09/04/2018,$169.48,1371620,$164.51,$169.59,$164.20
08/31/2018,$164.03,960678,$161.47,$164.34,$161.47
08/30/2018,$161.80,916328,$163.42,$163.6438,$161.16
08/29/2018,$163.56,761913,$162.34,$164.2292,$161.13
08/28/2018,$162.10,1096693,$162.21,$162.91,$160.00
08/27/2018,$161.98,1002599,$164.87,$164.99,$161.84
08/24/2018,$164.36,729266,$163.15,$165.07,$162.57
08/23/2018,$163.26,888150,$161.26,$163.36,$160.95
08/22/2018,$160.73,804234,$160.54,$161.97,$160.30
08/21/2018,$160.15,1189678,$161.22,$161.71,$159.35
08/20/2018,$160.84,980475,$160.44,$161.25,$160.00
08/17/2018,$159.72,965860,$159.65,$160.16,$159.01
08/16/2018,$159.49,1415864,$158.50,$160.63,$158.50
08/15/2018,$158.03,1503097,$157.98,$158.74,$155.63
08/14/2018,$156.13,4480727,$153.34,$159.50,$152.325
08/13/2018,$144.84,1406960,$147.00,$147.84,$144.50
08/10/2018,$146.35,1006328,$146.84,$147.91,$145.12
08/09/2018,$147.79,754492,$146.92,$148.70,$146.46
08/08/2018,$146.41,530899,$145.32,$146.76,$145.10
08/07/2018,$145.16,940335,$145.39,$146.31,$144.33
08/06/2018,$145.10,679454,$145.52,$145.83,$143.4947
08/03/2018,$144.68,534995,$144.25,$145.66,$143.03
08/02/2018,$143.26,654039,$139.40,$143.69,$139.40
08/01/2018,$139.75,540245,$140.52,$141.44,$139.66
07/31/2018,$141.23,463060,$140.87,$141.98,$139.80
07/30/2018,$140.68,428140,$139.85,$141.40,$139.59
07/27/2018,$139.85,370293,$142.41,$143.13,$139.425
07/26/2018,$141.78,775689,$141.00,$143.81,$140.32
07/25/2018,$140.47,794356,$139.40,$140.65,$138.67
07/24/2018,$139.99,793657,$145.10,$145.15,$139.44
07/23/2018,$144.66,686000,$142.14,$145.20,$142.14
07/20/2018,$142.67,585745,$142.85,$143.44,$141.73
07/19/2018,$143.37,1123743,$139.85,$143.70,$139.44
07/18/2018,$139.97,685799,$140.19,$140.84,$139.09
07/17/2018,$140.28,809116,$139.15,$141.2875,$139.15
07/16/2018,$139.67,505125,$139.67,$140.54,$139.02
07/13/2018,$139.34,835048,$139.30,$141.70,$138.92
07/12/2018,$138.79,441237,$140.37,$140.89,$138.185
07/11/2018,$139.08,710236,$139.82,$139.82,$136.37
07/10/2018,$140.65,963282,$140.94,$141.91,$139.40
07/09/2018,$140.95,950818,$137.59,$141.58,$137.47
07/06/2018,$137.17,889463,$137.22,$138.00,$136.02
07/05/2018,$135.86,957037,$135.44,$135.90,$134.00
07/03/2018,$135.01,339609,$136.15,$136.64,$134.40
07/02/2018,$134.70,662522,$135.00,$135.16,$133.42
06/29/2018,$135.70,725284,$135.81,$137.87,$135.27
06/28/2018,$135.11,1039760,$134.20,$136.18,$133.32
06/27/2018,$134.38,1124442,$137.12,$137.69,$134.01
06/26/2018,$137.07,745614,$137.52,$139.17,$136.46
06/25/2018,$137.27,915908,$137.94,$137.99,$135.211
06/22/2018,$138.85,1407869,$143.42,$143.42,$137.81
06/21/2018,$139.50,783721,$139.10,$140.10,$137.795
06/20/2018,$139.16,849557,$139.20,$140.22,$137.47
06/19/2018,$138.30,986094,$136.90,$139.17,$136.40
06/18/2018,$138.24,1229853,$136.14,$138.38,$135.83
06/15/2018,$137.16,1652752,$133.49,$137.33,$133.02
06/14/2018,$133.50,816165,$133.27,$133.99,$132.575
06/13/2018,$132.68,771070,$133.37,$133.58,$131.49
06/12/2018,$133.64,885317,$133.65,$134.75,$132.83
06/11/2018,$132.73,875626,$132.24,$133.18,$131.34
06/08/2018,$131.71,863775,$129.91,$132.665,$128.5105
06/07/2018,$130.05,1506128,$131.00,$131.98,$129.66
06/06/2018,$130.59,1173166,$130.11,$131.49,$129.47
06/05/2018,$129.95,881184,$129.77,$130.86,$129.24
06/04/2018,$129.91,1008588,$129.00,$131.98,$128.99
06/01/2018,$128.34,992976,$128.84,$129.67,$127.261
05/31/2018,$128.62,1535200,$128.34,$129.41,$126.00
05/30/2018,$128.53,1223857,$124.00,$128.66,$123.52
05/29/2018,$123.96,1163334,$124.36,$124.99,$123.06
05/25/2018,$124.91,1173149,$124.69,$126.24,$124.41
05/24/2018,$125.17,1270160,$123.32,$126.00,$120.96
05/23/2018,$123.25,1964247,$115.82,$123.63,$115.63
05/22/2018,$115.33,3939610,$123.55,$125.89,$113.61
05/21/2018,$119.15,1481244,$118.40,$119.64,$116.38
05/18/2018,$118.32,1086968,$119.37,$119.86,$118.21
05/17/2018,$119.79,1054701,$119.14,$120.58,$118.08
05/16/2018,$119.03,855271,$120.64,$121.50,$118.66
05/15/2018,$119.92,878385,$121.29,$121.44,$118.78
05/14/2018,$121.61,939180,$119.88,$121.90,$119.26
05/11/2018,$119.94,1354624,$118.31,$122.30,$117.59
05/10/2018,$118.23,594377,$118.25,$118.59,$116.78
05/09/2018,$117.99,1476420,$116.87,$118.14,$111.86
05/08/2018,$116.80,1081487,$118.81,$118.97,$116.31
05/07/2018,$116.14,672511,$116.99,$117.50,$115.09
05/04/2018,$116.67,860839,$115.00,$117.73,$113.84
05/03/2018,$115.43,711624,$115.58,$116.6113,$114.54
05/02/2018,$115.90,1112952,$115.51,$117.085,$113.80
05/01/2018,$115.58,806889,$113.86,$115.70,$113.09
04/30/2018,$114.45,1054576,$116.46,$116.68,$113.86
04/27/2018,$116.34,1158628,$113.15,$116.61,$112.65
04/26/2018,$113.18,1672458,$112.02,$115.12,$110.08
04/25/2018,$107.82,1026201,$106.82,$109.31,$106.44
04/24/2018,$106.93,1162850,$105.76,$107.83,$105.20
04/23/2018,$105.52,1025899,$103.26,$105.60,$102.15
04/20/2018,$103.76,1064512,$105.28,$106.45,$102.90
04/19/2018,$105.18,1498094,$107.55,$108.21,$103.49
04/18/2018,$107.39,1303592,$108.85,$109.72,$106.55
04/17/2018,$108.20,1254289,$108.75,$109.93,$106.78
04/16/2018,$106.45,971500,$106.93,$108.03,$105.02
04/13/2018,$106.61,1530438,$111.14,$112.40,$105.39
04/12/2018,$110.57,850957,$111.46,$112.59,$110.36
04/11/2018,$110.93,577570,$111.16,$112.3153,$110.145
04/10/2018,$112.14,926785,$111.14,$112.68,$109.53
04/09/2018,$110.35,829454,$112.94,$114.89,$110.19
04/06/2018,$111.91,1291175,$115.63,$116.37,$110.77
04/05/2018,$116.39,873888,$115.46,$116.8299,$113.52
04/04/2018,$114.48,851856,$110.09,$114.98,$109.82
04/03/2018,$111.91,1504269,$112.50,$113.88,$108.95
04/02/2018,$111.93,1581157,$118.61,$119.18,$110.51
03/29/2018,$118.55,780768,$116.34,$119.22,$115.40
03/28/2018,$115.98,1047520,$115.28,$119.42,$114.08
03/27/2018,$115.01,1402835,$114.58,$117.45,$113.29
03/26/2018,$114.77,1008807,$112.49,$115.07,$111.875
03/23/2018,$110.84,1085894,$112.41,$113.26,$110.34
03/22/2018,$111.71,1042421,$114.02,$115.14,$111.63
03/21/2018,$115.24,689637,$114.66,$116.29,$114.2397
03/20/2018,$114.25,636041,$116.39,$116.69,$113.74
03/19/2018,$115.87,813029,$116.79,$117.56,$114.70
03/16/2018,$116.63,1350119,$116.93,$117.81,$115.76
03/15/2018,$117.10,672888,$117.54,$118.33,$115.47
03/14/2018,$117.06,681877,$119.16,$119.875,$116.55
03/13/2018,$119.00,942489,$118.75,$120.10,$117.26
03/12/2018,$118.41,803116,$118.56,$119.25,$117.21
03/09/2018,$118.86,1088300,$116.44,$118.94,$114.40
03/08/2018,$115.75,665687,$117.33,$117.33,$114.54
03/07/2018,$116.77,708225,$117.43,$118.31,$115.80
03/06/2018,$118.59,1002901,$116.54,$119.04,$115.13
03/05/2018,$116.36,1088401,$115.45,$117.55,$115.12
03/02/2018,$116.07,1462064,$116.67,$116.79,$113.12
03/01/2018,$117.51,2062471,$114.24,$117.89,$113.43
02/28/2018,$114.25,1901660,$110.71,$116.11,$109.68
02/27/2018,$109.80,2161069,$113.26,$113.91,$108.90
02/26/2018,$114.85,1409612,$116.50,$117.74,$112.08
02/23/2018,$116.32,1503932,$111.15,$117.07,$111.0753
02/22/2018,$110.49,1463890,$115.10,$115.50,$110.20
02/21/2018,$114.00,5544279,$116.96,$119.30,$113.23
02/20/2018,$105.35,2368285,$107.40,$108.38,$103.72
02/16/2018,$107.57,946725,$108.72,$109.34,$105.776
02/15/2018,$108.78,818447,$109.23,$110.28,$107.5723
02/14/2018,$109.02,1106655,$105.50,$110.00,$105.26
02/13/2018,$106.22,1378339,$109.17,$109.99,$105.961
02/12/2018,$109.48,1181363,$109.795,$110.80,$108.05
02/09/2018,$109.14,1577786,$110.39,$110.45,$103.34
02/08/2018,$109.63,1549752,$109.93,$115.35,$109.30
02/07/2018,$109.93,2163445,$112.09,$114.5799,$109.90
02/06/2018,$112.20,1240784,$108.28,$113.11,$106.745
02/05/2018,$109.86,1273799,$113.05,$114.97,$109.81
02/02/2018,$113.93,1092333,$115.92,$117.18,$113.125
02/01/2018,$117.29,757917,$116.24,$118.83,$115.83
01/31/2018,$116.99,1232790,$119.86,$120.47,$115.825
01/30/2018,$119.27,1889671,$121.57,$122.70,$117.575
01/29/2018,$122.89,1403469,$123.52,$123.63,$122.72
01/26/2018,$123.64,1488390,$123.34,$123.90,$121.66
01/25/2018,$120.92,1250816,$121.12,$121.34,$119.63
01/24/2018,$120.99,1198596,$119.26,$121.24,$118.26
01/23/2018,$119.10,1276858,$117.74,$119.14,$116.60
01/22/2018,$118.03,1608748,$116.88,$118.19,$115.90
01/19/2018,$117.02,1169949,$116.24,$117.51,$115.21
01/18/2018,$115.53,920774,$115.67,$115.86,$113.66
01/17/2018,$115.35,1349492,$114.74,$116.24,$112.98
01/16/2018,$113.90,1493937,$116.76,$116.84,$112.86
01/12/2018,$115.94,1579194,$114.38,$116.05,$113.02
01/11/2018,$112.95,1013153,$110.70,$113.42,$108.90
01/10/2018,$110.59,711329,$110.27,$112.00,$109.79
01/09/2018,$110.49,1091423,$111.69,$111.69,$109.81
01/08/2018,$111.39,1257110,$112.05,$112.29,$110.64
01/05/2018,$112.18,1996458,$111.96,$113.15,$110.30
01/04/2018,$111.00,2104436,$107.75,$111.529,$107.48
01/03/2018,$107.05,2086814,$106.42,$107.66,$105.30
01/02/2018,$106.09,2624528,$100.90,$107.93,$99.71
12/29/2017,$99.69,969168,$99.85,$100.99,$99.50
12/28/2017,$99.71,604645,$99.86,$99.91,$98.17
12/27/2017,$99.77,988403,$101.72,$101.72,$99.40
12/26/2017,$101.96,565122,$100.80,$102.75,$100.65
12/22/2017,$100.55,1247880,$100.64,$100.8336,$99.71
12/21/2017,$100.13,1089958,$98.51,$100.52,$98.20
12/20/2017,$98.59,1081812,$100.03,$100.91,$98.03
12/19/2017,$99.73,1334039,$102.45,$102.8632,$99.39
12/18/2017,$102.71,844696,$101.34,$103.10,$100.65
12/15/2017,$100.70,1613573,$100.84,$101.72,$100.17
12/14/2017,$100.20,1080383,$103.23,$103.90,$99.771
12/13/2017,$102.50,1087007,$103.63,$103.72,$101.86
12/12/2017,$103.03,2442453,$101.71,$105.56,$101.71
12/11/2017,$100.85,1470364,$100.15,$101.67,$99.11
12/08/2017,$100.31,917369,$98.21,$100.62,$97.38
12/07/2017,$97.61,1166626,$97.75,$98.37,$96.57
12/06/2017,$97.50,1276899,$100.87,$101.42,$97.47
12/05/2017,$101.15,2433152,$107.10,$107.79,$100.02
12/04/2017,$104.02,2216597,$100.94,$105.20,$100.76
12/01/2017,$99.28,2253440,$100.74,$100.97,$97.89
11/30/2017,$101.00,2325552,$99.58,$101.65,$98.67
11/29/2017,$99.95,3895424,$93.96,$100.37,$93.405
11/28/2017,$92.84,1145312,$89.89,$92.91,$89.63
11/27/2017,$89.87,858761,$89.61,$90.7839,$89.04
11/24/2017,$89.23,523496,$89.64,$89.90,$88.96
11/22/2017,$89.62,907746,$89.20,$90.31,$88.82
11/21/2017,$88.93,1610573,$90.94,$90.95,$88.90
11/20/2017,$91.43,1498211,$89.21,$91.68,$88.24
11/17/2017,$89.27,1549220,$91.02,$91.44,$89.13
11/16/2017,$90.50,2281413,$92.00,$92.77,$89.24
11/15/2017,$91.58,3073720,$93.93,$95.49,$91.37
11/14/2017,$95.72,10152740,$94.88,$102.89,$94.75
11/13/2017,$82.28,3893453,$80.72,$82.82,$80.46
11/10/2017,$81.22,1941881,$80.16,$81.99,$80.00
11/09/2017,$80.45,1898501,$79.56,$81.09,$79.14
11/08/2017,$79.41,3233316,$79.20,$80.62,$78.81
11/07/2017,$79.38,1261581,$80.66,$80.83,$78.90
11/06/2017,$80.71,1173581,$81.53,$81.81,$80.31
11/03/2017,$81.80,1108556,$81.39,$82.38,$80.27
11/02/2017,$81.69,1669094,$81.02,$82.91,$80.21
11/01/2017,$80.75,1157567,$82.33,$82.74,$80.68
10/31/2017,$81.74,1081473,$82.17,$83.1523,$81.68
10/30/2017,$82.00,2309813,$81.93,$82.13,$81.13
10/27/2017,$81.93,2927815,$85.14,$85.65,$81.805
10/26/2017,$85.65,3229389,$82.89,$87.64,$81.31
10/25/2017,$83.31,2052654,$83.71,$84.06,$81.82
10/24/2017,$84.25,1788043,$85.73,$85.93,$83.50
10/23/2017,$85.91,1345034,$86.55,$87.44,$85.58
10/20/2017,$86.78,1128060,$87.36,$87.72,$85.93
10/19/2017,$86.92,2400967,$86.24,$87.96,$85.34
10/18/2017,$87.81,2345242,$87.83,$88.88,$87.44
10/17/2017,$88.09,2100239,$86.38,$88.97,$86.20
10/16/2017,$86.01,2448040,$85.70,$86.05,$84.755
10/13/2017,$85.51,1969373,$86.76,$86.8726,$85.40
10/12/2017,$86.56,2518506,$89.38,$89.50,$86.49
10/11/2017,$89.40,1527595,$91.70,$92.16,$89.18
10/10/2017,$91.84,1260603,$91.22,$92.38,$91.02
10/09/2017,$91.12,1951334,$94.23,$94.47,$90.99
10/06/2017,$94.29,1316795,$94.14,$95.67,$93.69
10/05/2017,$94.33,2050807,$94.77,$95.85,$93.60
10/04/2017,$94.93,2780155,$95.04,$98.41,$94.48
10/03/2017,$98.98,934959,$99.46,$100.095,$98.24
10/02/2017,$99.36,1517333,$99.58,$99.74,$98.39
09/29/2017,$99.20,1877418,$99.70,$99.99,$98.2377
09/28/2017,$99.50,1132752,$99.26,$99.92,$98.91
09/27/2017,$99.33,1253987,$98.20,$99.45,$97.41
09/26/2017,$97.59,1175469,$97.99,$98.43,$96.90
09/25/2017,$97.94,2681297,$95.83,$98.55,$95.39
09/22/2017,$95.59,1784029,$93.90,$95.906,$93.68
09/21/2017,$93.68,1596691,$94.75,$94.97,$93.19
09/20/2017,$94.75,1454378,$94.50,$96.10,$93.67
09/19/2017,$94.85,3099110,$99.00,$100.71,$94.24
09/18/2017,$98.58,2072136,$99.66,$100.29,$98.49
09/15/2017,$99.51,2586874,$99.77,$99.77,$98.26
09/14/2017,$100.02,1322733,$100.09,$100.09,$99.00
09/13/2017,$100.10,2080001,$97.07,$100.32,$97.07
09/12/2017,$97.26,2286831,$92.31,$97.95,$91.46
09/11/2017,$94.40,1249884,$94.00,$95.02,$93.37
09/08/2017,$94.03,1823769,$93.59,$95.03,$92.48
09/07/2017,$93.53,2863191,$96.00,$96.33,$92.77
09/06/2017,$95.61,1893184,$96.92,$97.70,$95.02
09/05/2017,$96.73,1194010,$97.71,$98.92,$96.28
09/01/2017,$98.06,1095568,$98.31,$99.43,$97.65
08/31/2017,$97.90,1913359,$97.29,$98.61,$96.84
08/30/2017,$96.81,1441056,$95.12,$98.08,$95.12
08/29/2017,$95.12,1749388,$93.90,$95.31,$93.10
08/28/2017,$94.66,1108307,$95.94,$96.31,$93.95
08/25/2017,$95.80,1633170,$93.49,$97.84,$93.00
08/24/2017,$93.10,1407762,$94.18,$95.25,$92.36
08/23/2017,$93.54,1775610,$95.29,$95.96,$93.10
08/22/2017,$95.80,2074910,$95.23,$96.75,$95.07
08/21/2017,$95.19,1968179,$93.93,$95.95,$93.52
08/18/2017,$93.26,3072264,$92.84,$95.00,$92.13
08/17/2017,$92.85,4668892,$90.75,$95.49,$90.18
08/16/2017,$91.51,6530756,$86.56,$92.85,$86.5501
08/15/2017,$87.08,19736880,$91.99,$93.00,$82.21
08/14/2017,$109.32,2126362,$107.88,$109.81,$106.33
08/11/2017,$107.34,1903388,$106.09,$107.47,$105.24
08/10/2017,$106.13,1808870,$108.44,$108.82,$105.25
08/09/2017,$109.18,938419,$109.24,$110.28,$108.41
08/08/2017,$109.39,863575,$109.51,$110.81,$108.29
08/07/2017,$109.49,1435339,$110.86,$111.17,$108.20
08/04/2017,$111.01,944082,$111.13,$111.85,$110.30
08/03/2017,$110.53,1812659,$114.27,$115.40,$110.45
08/02/2017,$114.48,1775193,$113.68,$114.88,$113.46
08/01/2017,$114.05,1512919,$112.00,$114.10,$110.82
07/31/2017,$112.01,1979595,$111.61,$112.90,$110.5536
07/28/2017,$110.21,1033123,$109.90,$111.19,$109.25
07/27/2017,$110.34,2185257,$108.05,$110.54,$107.24
07/26/2017,$106.70,1700145,$105.73,$107.48,$105.181
07/25/2017,$105.29,1249098,$103.59,$105.96,$103.47
07/24/2017,$103.17,1413335,$105.11,$105.20,$103.12
07/21/2017,$105.27,1216390,$103.37,$105.46,$103.36
07/20/2017,$103.23,1709024,$100.70,$104.14,$99.81
07/19/2017,$100.87,1413628,$100.47,$101.91,$99.95
07/18/2017,$100.30,2218330,$101.78,$102.00,$99.98
07/17/2017,$101.74,1647627,$101.81,$102.99,$101.62
07/14/2017,$102.04,1205382,$103.66,$103.68,$101.63
07/13/2017,$103.22,2222262,$100.69,$103.785,$100.69
07/12/2017,$100.94,1996554,$101.03,$102.43,$100.50
